	ID	Locutor	Duração	F01m	F01v	F02m	F02v	F03m	F03v	F04m	F04v	Fdm	Fdv	Intensidade	F0m	F0v	SHRm	SHRv	CPPm	CPPv	H12m	H12v	H24m	H24v	H42km	H42kv	H2k5km	H2k5kv	tag	Posiçao	Fonetica	Fonologica	Ditongo	Palavra	Tonicidade	Precedente	Seguinte	Fechada	Silabas	Oral	LetraPre	LetraSeg	Sexo	Arquivo	CLASS_00	CLASS_01	CLASS_02	CLASS_03	CLASS_04	CLASS_05	CLASS_06	CLASS_07	CLASS_08	CLASS_09
3028	3028	20	-0.7237483876876322	-1.0701425060071894	1.8922074991097533	-0.9487392280299756	2.3147491940918603	-1.195203040951522	2.807694490811283	-0.3844263829096379	1.6464892970073848	0.033914687954493955	1.0998564027433093	0.5342871330721439	-0.03537109746700794	-0.3893819263811448	-0.9126619146742613	-0.8210412082554444	-0.7137289899917256	-2.382460078196834	-0.6473080792219099	-0.0004986591666526637	0.6602581183302906	-0.021516123161118395	1.5917138212577624	-0.030137742186026314	-0.4502180981015442	0.012189791867445064	'a-nada-2-O-2'	1	'a'	'da'	0	'nada'	'O'	'd'	'NA'	0	2	1	'd'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3029	3029	20	0.26790717248993423	-0.19207105038412609	1.2010413999263658	0.41408570519465704	1.3630023200547416	0.4384656697753339	0.28672118318855144	-0.03959927293116875	0.3400770231269599	0.03362630227405585	-0.23470006914769584	-0.48595604663736347	-0.10502647796801629	0.09042006572887928	0.7209500825206131	-0.12335920919291485	-0.5862877487477193	-0.5867320167625506	0.06754615075474688	-0.011494882776996236	-0.595860204839334	0.03884697171257055	0.713264148157206	-0.027049264613127847	1.1808977793652533	0.006939306261383356	'en-também-2-T-0'	1	'en'	'bẽɪ̃'	0	'também'	'T'	'b'	'ɪ'	1	2	0	'b'	'm'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	1	1	0	1	1
3030	3030	20	-0.8047358838416968	-0.6961696457884315	-0.8523450633035589	-0.4175823617841224	-0.6926072488478191	1.0060495175645423	-0.8927310307363985	-0.13488058479999485	0.4715724231309186	0.1299817077000171	0.49057117022241964	-0.9296358501278037	-0.8495058425286371	-0.7313845202526829	-0.059572434993141174	0.9602387752826311	-0.05552029620981692	0.5197453346122685	0.5641829207132785	-0.022723357703883416	-0.199705926082249	-0.010602143396230165	-0.21405191464314136	-0.009138917035554087	-0.6393384546748314	0.020531088763439752	'un-num-1-T-0'	0	'un'	'nũ'	0	'num'	'T'	'n'	'NA'	1	1	1	'n'	'm'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	1	0	0	0	0	0
3031	3031	20	-0.33648418752910536	-1.4404122517373374	-0.39056775285633877	-1.3809870975846261	-0.15298485340786383	0.050016224479885824	0.5145887885098523	-1.6531589445574002	-0.4499852638877631	-1.0182538265267709	-0.5507851691619418	-1.5919206622169206	-0.16842905154161592	0.25549079732107166	-0.9126619146742613	-0.8210412082554444	-0.6619339750529505	-0.9166366319171285	0.7395602157420309	0.07721437281931501	0.9683153841245715	-0.0209849631079367	1.281018191993466	-0.028125313581339434	-0.9557206460531887	0.10499856396546485	'un-num-1-T-0'	0	'un'	'nũ'	0	'num'	'T'	'n'	'NA'	1	1	1	'n'	'm'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	1	0	0	0	0	0
3032	3032	20	0.15514020062728795	-1.2630305812385552	2.1381475012037656	-0.9697593967967817	3.4353770840155877	-0.43160023522228125	0.3901089349152912	-1.2723104959553866	1.1946298745489334	-0.7268013105088216	0.7137674029971576	0.8639992822757329	0.03558968589514329	-0.25112234660617927	-0.03159962207159024	0.6814386007879891	0.684072287936355	1.0666992315335726	-0.8018810457581154	-0.00388509111462008	1.0394848943064192	-0.018767583235786523	-1.0765252201651743	-0.016720005496026605	2.410536189859717	0.005104460491230181	'e-teve-2-T-0'	0	'e'	'te'	0	'teve'	'T'	't'	'NA'	0	2	1	't'	'v'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3033	3033	20	-0.384113454213308	-0.8662851599521385	0.6248807147959045	-0.14898165583655662	1.9507574029995618	-0.3803300426317908	1.0690447399077312	-0.6520763993322392	2.017291874880212	-0.29187161599791495	1.8656844414665774	-0.3071653628298704	0.053142710552145526	-0.4760892721051567	2.812611766012795	-0.788426500023495	-0.6252648210653755	-1.1069251399681952	-1.5686801275694053	-0.00875961336530497	0.8985029157901675	-0.017783447021821525	0.8376250201597787	-0.02508796371578136	0.633735743154352	0.006324057036362734	'ui-muita-2-T-0'	0	'ui'	'muĩ'	1	'muita'	'T'	'm'	'NA'	0	2	1	'm'	't'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	1	0	0	0	0	0
3034	3034	20	1.4284331901372245	0.47535594407303355	0.2987661632721677	0.43684125982940564	0.6060443123352298	0.16484689642500777	1.147189387561287	0.6582629410582908	1.5441332990975771	0.4416089891753079	1.4723771547167062	0.5933117774712258	-0.0315875851711122	2.669531807240779	-0.5905605340190272	1.252005643959208	-0.1254003433324367	0.6812130034184128	0.3280117033017508	-0.016414594814192586	-0.7870023746596149	-0.13974183468237703	1.1400939926052662	-0.023724416010728836	0.43968693709001233	0.00913151050300332	'a-muita-2-O-2'	1	'a'	'ta'	0	'muita'	'O'	't'	'NA'	0	2	1	't'	'na'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3035	3035	20	0.04126610218764202	-0.7807044317957309	1.3740483865923603	-0.7077076366363007	2.8877979266496467	-0.47655287127648904	1.0392116264692113	-0.9435118400114408	1.467738009949791	-0.5963892347527906	1.0876034948622193	1.0627249201059938	2.4649045637899136	-0.0050321796964040615	-0.9126619146742613	-0.8210412082554444	-0.12061049372989552	-0.0008134355772116309	-0.3597072686168057	-0.0031302934713239488	0.8647986787481992	-0.015795476839290175	-0.6279605598553292	-0.007893966644890608	0.9847992386879638	0.008929545300553244	'e-delonga-3-E-3'	0	'e'	'de'	0	'delonga'	'E'	'd'	'NA'	0	3	1	'd'	'l'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3036	3036	20	-0.1911153032976841	0.6368687459116097	-0.07644358350751933	-1.0109973873983198	-0.41648515833117356	1.1164445861236327	-0.053598734114508204	-0.02858087917728819	-0.49474775433053064	-0.26127172600763976	-0.5882858664156169	-0.13348445669516715	2.1339103890895106	-0.4319878249111776	1.1594259706453698	-0.5997849104888497	-0.32042122289561165	-0.7384301554206605	0.4955292633137412	-0.016579699422259595	-1.344712882232137	-0.027057419155513907	2.404918886997462	-0.02419655580259185	-1.0045028206807047	0.2280174408491189	'on-delonga-3-T-0'	1	'on'	'lõʊ̃'	0	'delonga'	'T'	'l'	'ʊ'	1	3	0	'l'	'n'	'M'	'Locutor_0020M_M1_S'	0	1	1	1	0	1	1	0	0	1
3037	3037	20	-0.35567244554020866	0.44904079169771044	-0.15923261208184541	0.4987730311905933	0.4392617765594159	0.05947363915374701	0.6980057389744617	0.7758542226780977	1.0555396994389454	0.5614536957899018	1.0191206899799623	0.23249490909567097	-0.8495058425286371	-0.7313845202526829	0.13635849398603972	0.4423748051984173	-0.5826705192207292	-1.053513992214692	0.45797126979431163	-0.022171896221346726	-0.3438924532544739	0.0004422927510508825	-1.2212013336119174	0.011372079307442181	-0.636014808523342	0.034538117115529426	'a-delonga-3-O-2'	2	'a'	'ga'	0	'delonga'	'O'	'g'	'NA'	0	3	1	'g'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	0	0	0	0	0	0	0	0
3038	3038	20	0.2950744162281953	0.4161393963891626	1.0096913547016269	-0.21332878432512922	0.3869017206907347	0.45630495131241783	0.08648672648752428	0.8838131656986122	0.18713522188817003	0.6747002561604961	-0.2576825512251284	-1.282757180073483	-0.521917992871166	-0.025251415171631205	-0.9126619146742613	-0.8210412082554444	-0.45912374739988604	0.5225959380925288	1.2386134085493945	0.007273984554579394	-0.5132948400888263	0.010661754692106045	1.7634558950578665	-0.02754380749562142	-0.07756653839319597	0.010918439266865839	'anu-não-1-T-0'	0	'anu'	'nɐ͂ʊ̃'	1	'não'	'T'	'NA'	'NA'	0	1	0	'na'	'na'	'M'	'Locutor_0020M_M1_S'	0	0	0	0	0	0	0	0	0	0
3039	3039	20	-0.7160180544062661	-0.3630737382331188	-0.27524662546214484	0.5382129842586214	1.8657453685990715	0.8168308379649751	0.2906185769935331	-0.10154385262632792	-0.42674958200921487	0.03856284053645327	-0.5910763067230351	-2.2614544021057017	-0.9030536374195777	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.9911184531681314	1.356370080034458	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'i-filme-2-T-0'	0	'i'	'fiʊ'	0	'filme'	'T'	'f'	'ʊ'	1	2	1	'f'	'l'	'M'	'Locutor_0020M_M1_S'	0	0	1	1	0	1	1	0	0	1
3040	3040	20	-0.558105374011076	-0.9738984703270334	0.5838356724069119	-1.0297608745423978	2.4532020243563006	-0.05379733528492776	-0.02471770009035299	-1.1455040694784455	0.6728419508211135	-0.7144734012615437	0.3334991053937138	-0.46932155679406057	-0.1612299891723615	0.12873609049637286	1.9107587939509207	-0.3526931414790846	-0.23818359107348522	1.8643204911000384	0.2869486525219086	-0.003746764434948975	-0.10409409024747074	-0.010910571126922123	0.7194357343887073	-0.022533878864257	0.809859671511433	0.007494710136338066	'en-tem-1-T-0'	0	'en'	'tẽɪ̃'	0	'tem'	'T'	't'	'ɪ'	1	1	0	't'	'm'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	1	1	0	1	1
3041	3041	20	-0.7405203685859664	-0.542841655079198	-0.3832762410044341	-0.017727579230746908	0.7664605296873158	0.14395878205076726	-0.8006379055548302	0.6483629854063263	0.3782030040643375	0.8072403749522232	0.2534398341005896	-1.0676379393445283	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.5233776788596489	-1.9011727224794168	0.6104116848272955	0.015688759399819403	-0.43453114538354204	-0.008946237883107474	-0.45723709159585163	-0.005732593918238634	-0.5181505087878922	0.023600168680911277	'ui-muita-2-T-0'	0	'ui'	'muĩ'	1	'muita'	'T'	'm'	'NA'	0	2	1	'm'	't'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	1	0	0	0	0	0
3042	3042	20	-0.881381982617563	0.01112325578383228	1.0701591835236866	0.010614568993275078	0.8368094634027334	-0.1880020639339781	1.6829115056616677	-0.10174754008200966	2.0804448716021353	-0.09940912154024055	1.9145018603730917	0.4075607067498768	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	0.6014487394687186	-0.016445482683601947	0.5834697598011434	-0.3586450142099675	-0.3624267068429263	-0.012561278854512104	-0.31671228804616114	-0.012943510794342715	-0.5512294833629996	0.01698919640552182	'a-muita-2-O-2'	1	'a'	'ta'	0	'muita'	'O'	't'	'NA'	0	2	1	't'	'na'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3043	3043	20	-0.202286670843403	0.31932341806530046	-0.24407721484104994	-1.1512229473127538	0.12405148214438089	1.2493360038044952	-0.5085979385361754	0.7177505276124111	-0.20196740058360663	0.5547867847797725	-0.41077219505391194	1.1188369058255523	2.53686513909805	-0.7313845202526829	-0.5003134772515195	1.2000170974114233	-0.6232450302302978	-0.837302241726598	0.24496293259888088	-0.016113679045089407	-0.45369021728392084	-0.007037602495376278	-0.4366342300149714	-0.002291203347604253	-1.0729484759888845	-0.038326276846450125	'o-porrada-3-E-3'	0	'o'	'po'	0	'porrada'	'E'	'p'	'NA'	1	3	1	'p'	'r'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3044	3044	20	1.0188842051297868	2.7225907852331783	-0.2435525765799896	0.5488611807637909	-0.44902945020633916	-0.19567069100689596	1.6876375430306598	0.07384390321736545	1.263249059247832	-0.9332968336146941	1.9170629995081478	0.8154661356004238	-0.43766357132930495	-0.04026772698835919	0.768320232497668	0.08283750600937928	-0.5827111950193947	-0.1993815011282893	1.0678943735751367	0.0314356211194469	-0.6753679249303937	0.14206428938661794	0.28069281719329814	-0.023770506177419413	0.651471766235593	0.009274614982256584	'a-porrada-3-T-0'	1	'a'	'xa'	0	'porrada'	'T'	'x'	'NA'	0	3	1	'r'	'd'	'M'	'Locutor_0020M_M1_S'	0	0	0	1	0	0	0	0	0	0
3045	3045	20	-0.5553347983845067	0.4364050928093981	0.06420435616297993	-0.966794854830244	0.021900175227237386	0.6818133999257973	-0.4338976377748446	0.9421147114181465	-0.7033286074120715	0.7218531470337318	-0.9292577444467188	-0.5652572778162855	-0.4392293097760882	0.28042245664372856	0.6092269300982135	0.004729591767986447	-0.607527331784887	0.06752368415376218	0.2625021772953283	-0.049801121247420414	-0.7566582503656106	-0.2665859914246618	1.7469635432086537	-0.02361756639366499	-0.6728191236337214	0.01587224754603204	'o-porrada-3-E-3'	0	'o'	'po'	0	'porrada'	'E'	'p'	'NA'	1	3	1	'p'	'r'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3046	3046	20	-0.3263164341651666	1.7752191634396692	0.66600052665674	0.469378421853685	-0.12025371532306467	0.8668271444117609	0.48576931308226684	1.6171370674525352	-0.0024393280676576444	0.8612322756164726	-0.35836355270856735	0.3544448992687933	0.08153327147498597	-0.18723644477851778	-0.16422066121616072	0.9447936438819141	-0.6718813869284997	-0.05700438756846562	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'a-porrada-3-T-0'	1	'a'	'xa'	0	'porrada'	'T'	'x'	'NA'	0	3	1	'r'	'd'	'M'	'Locutor_0020M_M1_S'	0	0	0	1	0	0	0	0	0	0
3047	3047	20	-0.4932559255512813	0.16867501990260733	-0.6348562631439041	1.377717439100642	-0.6648296131758513	1.6669898548548672	-0.9182408463131998	2.3614086022924075	-1.1578694509636747	2.1499768106232344	-1.205123229319351	-0.39247642267027594	1.986583075415645	-0.6756914305929406	-0.9126619146742613	-0.8210412082554444	-0.6505748383648442	-0.1373955719182563	0.5276795509411442	-0.019437636119751196	-0.18458884304750303	-0.001916504847767936	-1.051304257690836	0.008287261127781153	-0.27836738332313404	0.023907042800121684	'a-porrada-3-O-2'	2	'a'	'da'	0	'porrada'	'O'	'd'	'NA'	0	3	1	'd'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3048	3048	20	-0.2336390277226816	0.2488423589754904	-0.37240054945635404	1.7318231609150698	-0.30116261885152784	0.87208208780309	0.08626912026017633	0.9684227845988826	0.5915935370176733	0.8155591280444341	0.6972047803648143	-0.6226386768157098	-0.39511418731059517	0.5676691730691446	0.24389759487571389	0.3461787895951024	-0.47985973235254414	-1.1152022295736406	1.1070718014705219	0.011261979503411394	0.056330978001001786	-0.000262813215338939	-0.24460566395196018	-0.010075710831312918	2.261634610927241	0.004679784090382449	'i-direto-3-E-3'	0	'i'	'ʤi'	0	'direto'	'E'	'ʤ'	'NA'	0	3	1	'd'	'r'	'M'	'Locutor_0020M_M1_S'	0	1	1	1	0	0	0	0	0	0
3049	3049	20	0.6314658128546006	0.8082330638017508	-0.8620351221943651	1.8250672314824434	-0.6830016100487094	1.2541165880442933	-0.9496876146893238	1.0380347277081037	-0.4423211664827839	0.6747987450827494	-0.4338766326680355	-0.062370553864948226	-0.40560702151455946	-0.07437166248225589	0.8104663502063675	-0.6001512485290947	-0.5118676621884458	0.4839467276958139	1.3248118409874319	0.015561363607273292	-1.9621854700137589	-0.030751842565537948	0.787177118079823	-0.022693386200978775	2.252950259300938	0.005163142161871837	'E-direto-3-T-0'	1	'E'	'ɾe'	0	'direto'	'T'	'ɾ'	'NA'	0	3	1	'r'	't'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3050	3050	20	-0.6292267517689571	0.6806829741011815	-0.9375867447088312	-0.10829667594075253	-0.5983664448732965	1.1698943010288092	-0.9360428365385964	1.5930333587115024	-0.5393770507270841	1.241666330124527	-0.5148257955508906	-0.8844654099239562	-0.8495058425286371	-0.7313845202526829	-0.4580593340030805	1.4932919332628012	-0.6711983537927648	0.5778796557450868	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'o-toda-2-T-0'	0	'o'	'to'	0	'toda'	'T'	't'	'NA'	0	2	1	't'	'd'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3051	3051	20	-0.3238872724840651	1.4036572134296839	-0.8012212736827721	0.3089114727245905	-0.5930065878891946	0.9863286434614972	0.7493241745693563	0.915981256875058	0.6874552676739372	0.3412253145960999	0.9319266182963619	0.06705135495663758	-0.5783809471175426	0.9188672148109247	-0.6413765299551264	1.2761498892450875	-0.5719697985993529	-0.41284185717457983	1.3401472235827587	0.005603680424325086	-1.9963009721533092	-0.026757955942587605	1.8518900771820603	-0.02345431273397328	-0.34184029641300834	0.0098055248266282	'a-toda-2-O-2'	1	'a'	'da'	0	'toda'	'O'	'd'	'NA'	0	2	1	'd'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3052	3052	20	1.5893764842815685	0.9108662057638598	-0.7340630472718338	-0.08839724179097333	-0.2033757874436725	1.2282899962607228	-0.02895698915234086	1.354564904435019	-0.4011248974586026	0.9335229587173268	-0.3826757035962124	-0.731331156683855	-0.38664064248562835	0.8643034028640768	1.1788406359064196	-0.2962882194714604	-0.8849411625222221	-0.40228203578055965	1.6156227388633473	0.006174262115400915	-2.1183173961604393	-0.02871673780709958	2.9695860226998114	-0.02824222856743199	-0.6451254889594666	0.019458756421111816	'O-hora-2-T-0'	0	'O'	'ɔ'	0	'hora'	'T'	'NA'	'NA'	0	2	1	'h'	'r'	'M'	'Locutor_0020M_M1_S'	0	0	0	0	0	0	0	0	0	0
3053	3053	20	-0.7346588973747336	0.617920344850391	-0.7761171594450398	0.9135091381559768	-0.602948981428276	0.4620119627034069	0.7907888953756158	1.3453282900545238	1.131227289475513	1.032734518299841	1.3118031168292956	-1.0878978372199946	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.35153420209326874	-0.17206080028656429	0.2709545187003447	-0.022490090233260252	0.11831523292308581	-0.0013476042027237433	-1.3955043386700117	0.008602466658316862	-0.8010231881844668	0.03409199913896822	'a-hora-2-O-2'	1	'a'	'ɾa'	0	'hora'	'O'	'ɾ'	'NA'	0	2	1	'r'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3054	3054	20	-0.4807821882275498	1.4966910988522102	-0.7540752325366844	0.912995982344684	-0.679795200111193	1.1968686787233238	-0.8397051094783938	1.2553301383659456	-1.1160780940612804	0.6248597740256879	-1.0685273641886457	-0.5321574954937974	-0.3523478085258164	0.08466732363914138	-0.49515666305756095	1.0164563177258024	-0.42751408122313844	-0.4038711439873156	0.04929601570015919	-0.04024691379160917	-0.48037661022218725	0.011820628263010802	1.13906892412038	-0.027080560843130173	0.5557480947900005	0.007118564550087676	'an-sangue-2-T-0'	0	'an'	'sɐ͂'	0	'sangue'	'T'	's'	'NA'	1	2	0	's'	'n'	'M'	'Locutor_0020M_M1_S'	0	0	1	1	0	0	0	0	0	0
3055	3055	20	-0.7644782702919115	-0.7315476427144503	-0.5565952515260482	0.026649554117328375	-0.2693591986209132	0.5100054554856731	-0.8491495119622934	0.877546575673559	-0.32177430139690594	1.091413892093822	-0.3184348364953747	-1.876976078063309	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.6406276264667359	0.4528511223519818	0.7535407051490668	0.015943810252193165	-0.35863008371489785	-0.00886505080264518	-0.4152942746098086	-0.005957272003181111	-0.9942524544983493	0.02243067394864163	'i-sangue-2-O-2'	1	'i'	'gɪ'	0	'sangue'	'O'	'g'	'NA'	0	2	1	'u'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	0	0	0	0	0	0	0	0
3056	3056	20	-0.7709860283022493	1.0092211828000242	-0.8570542146455442	0.32975862415101836	-0.8180559919445365	1.0918464626174214	-0.7617153754158208	1.939918876170759	-1.0085464822034045	1.4456470043261294	-0.9933524780269599	-0.3763081420179423	-0.8495058425286371	-0.7313845202526829	1.2235256214095258	-0.33611493370331547	-0.6519422529618835	-0.7073086829524154	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'a-pra-1-T-0'	0	'a'	'pɾa'	0	'pra'	'T'	'ɾ'	'NA'	0	1	1	'r'	'na'	'M'	'Locutor_0020M_M1_S'	0	1	1	0	0	0	0	0	0	0
3057	3057	20	-0.6308800331906256	0.219523713924339	-0.7162282974700453	-0.19777483055833286	-0.7823516135036103	1.3645259440995607	-0.8624288028295819	1.5818749158454162	0.20101930619322586	1.40101458150647	0.1680455233414326	-1.2613186998098287	-0.4068087533421084	-0.3695305381194225	-0.9126619146742613	-0.8210412082554444	-0.9618260998915521	-1.0993467346466692	0.7776673351232023	0.042822712074279234	0.1394406960330478	-0.0006392275342023371	1.974369819023858	-0.026039061770630995	-0.8680285456363454	0.025639006051252546	'o-todo-2-T-0'	0	'o'	'to'	0	'todo'	'T'	't'	'NA'	0	2	1	't'	'd'	'M'	'Locutor_0020M_M1_S'	0	0	1	0	0	0	0	0	0	0
3058	3058	20	1.1379054258552268	1.0902163023194	1.2266124804103398	0.11473566483425687	0.2969739394149596	0.6995159555282325	1.691502661312006	1.3524909838227397	0.8862854960464316	0.8655426048093189	0.2842807182896083	-0.4294490314049753	2.0137805076034487	4.043029436283685	0.1075644093704385	0.3416245525193406	-0.8116754546610908	-0.2729538235290959	0.7444157554199493	0.02860633092391032	-0.7621299459952264	-0.1478526403546037	-0.522858372815255	-0.0034800658264994206	-0.6825062980084615	0.02627777847299485	'a-lado-2-T-0'	0	'a'	'la'	0	'lado'	'T'	'l'	'NA'	0	2	1	'l'	'd'	'M'	'Locutor_0020M_M1_S'	0	1	1	1	0	0	0	0	0	0
